tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd
mel8_mrp3,seed-1001_sample-3_seed-1_sample-3,0.4806755483150482,0.19473562,0.19497964,0.20965482,0.9588957,0.22223727,0.124537386,0.16772422,0.12458825,1.2190638,0.1468392,0.53027964,0.8285514,0.86961013,0.5306858,0.880897,0.008987559,0.057438936,0.057651274,0.32350978,0.009448252
mel8_mrp3,seed-1001_sample-3_seed-21_sample-4,0.9839707016944885,0.120774545,0.12112042,0.1437206,2.3667352,0.33690384,0.13551518,0.16559258,0.13582878,1.8085847,0.35990196,1.1493034,1.8049989,1.7480875,1.1528237,1.785987,0.010339579,0.094765715,0.10028507,0.6242547,0.011637248
mel8_mrp3,seed-1001_sample-3_seed-315_sample-0,0.5356237292289734,0.23712242,0.23734298,0.25784543,1.5952408,0.4165396,0.102600716,0.12697354,0.10265297,1.4694506,0.35409752,0.4657725,1.1040862,1.0630287,0.46628773,0.82957983,0.008234454,0.087024406,0.049456082,0.3007052,0.010095745
mel8_mrp3,seed-1001_sample-3_seed-13_sample-4,0.5971946716308594,0.3373298,0.33765805,0.37021524,1.4949977,0.42979696,0.11598239,0.21860759,0.11618282,1.2117517,0.22467776,0.5613192,1.1749064,1.0872737,0.56354135,1.1148664,0.013141934,0.1438722,0.056310598,0.32075042,0.014497472
mel8_mrp3,seed-1001_sample-3_seed-213_sample-0,0.35029664635658264,0.14258711,0.14284465,0.18532804,0.7752931,0.32548618,0.14223816,0.1918114,0.14254075,0.7640554,0.38646796,0.32090577,0.75613093,0.74179715,0.32149878,0.5578075,0.017227404,0.12266283,0.0795265,0.11224405,0.017484184
mel8_mrp3,seed-17_sample-1_seed-1_sample-4,0.6492327451705933,0.3584206,0.358513,0.5003416,0.7268703,0.56844336,0.21215013,0.5040641,0.21230906,0.62622625,0.32812157,0.87426585,1.0845424,1.2227857,0.8745349,0.9779355,0.0125669595,0.14353244,0.23303814,0.12101362,0.02561237
mel8_mrp3,seed-17_sample-1_seed-133_sample-0,0.6446853876113892,0.32360741,0.3237172,0.3911355,0.96603227,0.527734,0.11858278,0.22562551,0.11876016,0.7618515,0.3888181,0.7371872,1.2847472,1.174363,0.7383298,1.1539694,0.009954234,0.29859492,0.072758,0.22232552,0.023641223
mel8_mrp3,seed-17_sample-1_seed-42_sample-4,1.2504853010177612,0.3513694,0.35144886,0.4979233,1.9376619,0.61148995,0.23842187,0.4990416,0.23858263,1.8736616,0.63182235,1.2674187,2.456258,2.5361433,1.2705044,2.2688565,0.006440872,0.22472666,0.36462957,0.50290644,0.007589629
mel8_mrp3,seed-17_sample-1_seed-133_sample-3,0.7056607007980347,0.31974745,0.31983712,0.43954855,1.4512748,0.57216156,0.19455574,0.40144464,0.19471836,1.7209215,0.44553894,0.7190831,1.2703605,1.3862617,0.71977526,1.2889997,0.00947316,0.27089626,0.2676612,0.41541076,0.022930223
mel8_mrp3,seed-17_sample-1_seed-177_sample-4,0.5556224584579468,0.13448587,0.13464394,0.18547225,1.114065,0.241593,0.13972075,0.19935639,0.13991559,1.0896258,0.27151284,0.6464947,1.0953381,1.0327448,0.646746,1.0236336,0.011236835,0.07721037,0.093472615,0.26406944,0.022315837
mel8_mrp3,seed-17_sample-1_seed-1001_sample-2,0.7892788052558899,0.37063596,0.37072158,0.50446814,1.2201831,0.6197522,0.23679034,0.48874,0.23692477,0.9496848,0.5523131,0.848203,1.5374237,1.4142569,0.849624,1.2545167,0.017523788,0.25761238,0.23983766,0.28143838,0.028063163
mel8_mrp3,seed-17_sample-1_seed-13_sample-0,0.6080904006958008,0.33450946,0.33472538,0.3909709,0.8493746,0.47351614,0.19072539,0.27466795,0.19087294,0.6150365,0.43311775,0.7453992,1.1003944,1.0469843,0.7463233,1.2125627,0.01203591,0.20479965,0.12642762,0.24717875,0.024755886
mel8_mrp3,seed-17_sample-1_seed-17_sample-2,0.4541844427585602,0.4102287,0.41035795,0.54502517,0.9671453,0.6887532,0.23654975,0.4902998,0.23708718,0.95717084,0.5910644,0.3514776,0.7769221,0.8415824,0.3517298,0.54727006,0.005908001,0.21239083,0.24089713,0.14778614,0.01955037
mel8_mrp3,seed-17_sample-1_seed-315_sample-2,0.5477344989776611,0.17264181,0.17271762,0.2568531,0.94784904,0.25385877,0.1681473,0.271806,0.16830717,1.0837677,0.25664765,0.5765952,1.1042049,1.0326397,0.5774027,1.006328,0.008740098,0.08897786,0.11714496,0.26284868,0.021799376
mel8_mrp3,seed-17_sample-1_seed-13_sample-2,0.45966172218322754,0.25436732,0.2549096,0.40193442,0.6272851,0.47977126,0.38646448,0.4711458,0.38713488,0.7950261,0.5183561,0.47741702,0.7510607,0.7619592,0.4786778,0.74089384,0.009799745,0.29427737,0.2528986,0.23885417,0.022709936
mel8_mrp3,seed-17_sample-1_seed-21_sample-3,0.7128045558929443,0.34879848,0.34901768,0.45198283,1.1302509,0.48512843,0.26511505,0.3755959,0.26603404,1.1395499,0.43289027,0.8335556,1.2132461,1.3355379,0.835465,1.1088144,0.012091248,0.27104995,0.25030285,0.30604908,0.021071348
mel8_mrp3,seed-17_sample-1_seed-1001_sample-4,0.9827033877372742,0.27859443,0.2787442,0.38858998,1.1329662,0.4508083,0.19726312,0.39029616,0.19747984,0.7173335,0.33847088,1.3349946,1.841239,1.757703,1.336747,1.654755,0.017071698,0.1822333,0.12701035,0.3949987,0.027759131
mel8_mrp3,seed-17_sample-1_seed-213_sample-3,0.4413357377052307,0.10572432,0.10586607,0.1340819,0.7356523,0.288088,0.18051417,0.208016,0.18058063,0.7814252,0.2875438,0.4920684,0.8660453,0.8351173,0.4924203,0.8229739,0.008263358,0.081795804,0.04409826,0.16644509,0.023809733
mel8_mrp3,seed-17_sample-1_seed-177_sample-1,0.5638676285743713,0.4523785,0.45254642,0.53487366,0.9555654,0.63095945,0.138611,0.40379417,0.1387688,0.51087695,0.3474216,0.602444,1.0477985,0.87198037,0.60311544,0.831304,0.009249032,0.22631739,0.15735473,0.21934487,0.022065487
mel8_mrp3,seed-17_sample-1_seed-42_sample-2,0.7030763030052185,0.31943676,0.319528,0.45010668,0.9035757,0.47571135,0.26748464,0.467999,0.2678183,0.9476972,0.44692996,0.9827466,1.0914724,1.2909907,0.9830867,1.1661134,0.015966125,0.22533509,0.38496003,0.25042412,0.026502147
mel8_mrp3,seed-17_sample-1_seed-133_sample-4,1.0039881467819214,0.38925835,0.38948873,0.4791213,1.0664264,0.50292426,0.19903845,0.41815042,0.1991766,0.91833645,0.33456966,1.3859261,1.8166047,1.8723696,1.3871776,1.7467083,0.010657514,0.16209902,0.21786861,0.31414416,0.022292342
mel8_mrp3,seed-17_sample-1_seed-17_sample-3,0.880488395690918,0.2801726,0.28022245,0.38275224,1.6002375,0.46913743,0.1931636,0.365967,0.1933302,1.7316782,0.39379507,1.0078406,1.6581389,1.6807519,1.0083965,1.6427413,0.011130242,0.21773465,0.2534796,0.39005688,0.02499528
mel8_mrp3,seed-17_sample-1_seed-13_sample-1,0.6780415177345276,0.42483157,0.4249889,0.5358862,1.1158842,0.6442331,0.1223575,0.4495338,0.122563824,0.86517906,0.37762204,0.66543233,1.4106023,1.1990191,0.66611606,1.1406324,0.014530777,0.29841083,0.085576616,0.22510388,0.024855277
mel8_mrp3,seed-17_sample-1_seed-1_sample-3,0.4048091471195221,0.28862885,0.28877643,0.4126903,0.6221621,0.5153685,0.24314174,0.4632725,0.24335143,0.592129,0.43446633,0.45230278,0.5273925,0.7581538,0.45349118,0.6577897,0.013920726,0.24428223,0.16197884,0.14911757,0.024697298
mel8_mrp3,seed-17_sample-1_seed-21_sample-4,0.9274522662162781,0.30533114,0.3054307,0.42998737,1.6431919,0.5621154,0.17510979,0.40578675,0.17534877,0.9814192,0.49206972,0.96327996,1.875871,1.691435,0.96595967,1.6008743,0.015166616,0.2160381,0.1908453,0.4063668,0.026553562
mel8_mrp3,seed-17_sample-1_seed-315_sample-0,0.5632114410400391,0.28324142,0.28342143,0.364235,1.0140189,0.5286461,0.22648631,0.37210122,0.22670889,0.9766798,0.410477,0.6322207,1.1120478,0.95236534,0.6323884,0.9989048,0.012532763,0.2647535,0.12546821,0.2687301,0.025177345
mel8_mrp3,seed-17_sample-1_seed-13_sample-4,0.7258326411247253,0.40909013,0.40931875,0.5257055,1.1932279,0.64316934,0.11061244,0.45140445,0.11081152,1.0789897,0.39392263,0.7131707,1.5075876,1.3197986,0.71396726,1.2558131,0.00914534,0.2644302,0.15113637,0.27400756,0.023637861
mel8_mrp3,seed-17_sample-1_seed-213_sample-0,0.710789680480957,0.24699762,0.24706645,0.32923707,1.3194873,0.43125096,0.13331589,0.3088141,0.13345122,1.5435171,0.2624473,0.81700706,1.3685685,1.2707713,0.81765836,1.3384696,0.008263358,0.17836691,0.12230651,0.46882802,0.021993047
mel8_mrp3,seed-1_sample-4_seed-133_sample-0,0.737169086933136,0.433019,0.4331942,0.54670453,1.2766545,0.7024089,0.16843928,0.37495324,0.16869217,1.0223888,0.5074831,0.7637264,1.4389313,1.4711138,0.76548374,1.2375251,0.015731448,0.27867526,0.22710416,0.2279982,0.016096449
mel8_mrp3,seed-1_sample-4_seed-42_sample-4,1.1590330600738525,0.31549695,0.31565952,0.3979751,1.697509,0.41632462,0.10925013,0.25857288,0.109324574,1.6702614,0.37452078,1.2576095,2.0823827,2.1949527,1.2613947,2.2267957,0.015285621,0.22728893,0.17498611,0.5181731,0.028581327
mel8_mrp3,seed-1_sample-4_seed-133_sample-3,0.6974982619285583,0.2759166,0.2759607,0.37430573,0.85131645,0.49623805,0.17245264,0.29095462,0.17258824,1.2712051,0.3975183,0.9077146,1.1400629,1.2023606,0.90824986,1.2370747,0.010270169,0.25293016,0.21648596,0.4658192,0.010934133
mel8_mrp3,seed-1_sample-4_seed-177_sample-4,0.636389434337616,0.29554334,0.29556388,0.4016604,1.1374696,0.39888385,0.17321984,0.38648653,0.17336623,0.9888603,0.2161578,0.7703469,1.0470251,1.1792943,0.77068466,1.1463077,0.019660218,0.09277177,0.18444505,0.23527919,0.02084097
mel8_mrp3,seed-1_sample-4_seed-1001_sample-2,0.7637608647346497,0.24842085,0.2484929,0.30812776,1.1044188,0.2961512,0.16407141,0.23614596,0.16418236,0.87296486,0.323294,0.94470125,1.3881369,1.3426492,0.94655174,1.3755442,0.00884854,0.21911956,0.1261378,0.30025822,0.009617366
mel8_mrp3,seed-1_sample-4_seed-13_sample-0,0.7187443375587463,0.5101259,0.5103234,0.5906384,1.1299859,0.7612808,0.14611712,0.36707932,0.14620246,0.77187824,0.45288453,0.85357827,1.2761989,1.2633673,0.85464394,1.3120419,0.010883306,0.25085267,0.14813285,0.2509611,0.011236302
mel8_mrp3,seed-1_sample-4_seed-17_sample-2,0.5664270520210266,0.21185324,0.21190034,0.26311058,0.49367312,0.3917347,0.28670767,0.31518263,0.28730428,0.5644818,0.45465463,0.8218362,0.89815104,0.8907622,0.8219184,0.9381834,0.013207083,0.14401425,0.2340856,0.14101893,0.014560524
mel8_mrp3,seed-1_sample-4_seed-315_sample-2,0.6316137909889221,0.26946238,0.26948798,0.33994457,0.5546127,0.3855008,0.14912885,0.31057373,0.14915039,0.74176466,0.19645235,0.844601,1.0065188,1.1275438,0.8455914,1.1465578,0.009356672,0.13387427,0.13618295,0.31462094,0.009957499
mel8_mrp3,seed-1_sample-4_seed-13_sample-2,0.8393656611442566,0.31222585,0.3126498,0.5115263,1.2263446,0.57192045,0.38880464,0.5531058,0.38954514,1.2714351,0.5809073,1.0602496,1.6303614,1.5575114,1.0606779,1.2591121,0.007975592,0.23570529,0.3304422,0.21972309,0.0086524235
mel8_mrp3,seed-1_sample-4_seed-21_sample-3,0.8089240789413452,0.30698553,0.3072549,0.44945914,1.0262823,0.38505933,0.35253045,0.45435616,0.3534125,1.1554219,0.44026625,1.0463295,1.2994943,1.4557732,1.0480374,1.2755446,0.017567271,0.21980618,0.32046705,0.33301187,0.019177403
mel8_mrp3,seed-1_sample-4_seed-1001_sample-4,0.6603589653968811,0.16480763,0.16483712,0.20848781,0.9453837,0.20210625,0.15164952,0.21413834,0.15178776,0.6836093,0.17710273,0.86358285,1.1753256,1.1890516,0.8657989,1.2056515,0.0088215545,0.0731947,0.116828196,0.32849073,0.010390244
mel8_mrp3,seed-1_sample-4_seed-213_sample-3,0.6202322244644165,0.3023178,0.3024285,0.43011996,0.7818929,0.5254601,0.10556092,0.41302195,0.105667405,0.7089314,0.3643594,0.78779453,1.0042771,1.222428,0.7884518,1.0283178,0.015094131,0.09040074,0.20564829,0.1994453,0.01616904
mel8_mrp3,seed-1_sample-4_seed-177_sample-1,0.70658940076828,0.24661006,0.24676663,0.26412064,1.1576741,0.348105,0.21954373,0.23583329,0.21969499,0.85336083,0.33795726,0.9100821,1.299368,1.281298,0.91099125,1.1938708,0.018067725,0.1686532,0.14825296,0.2189846,0.018287027
mel8_mrp3,seed-1_sample-4_seed-42_sample-2,0.2930394411087036,0.16668186,0.16678864,0.26430637,0.6797832,0.34218955,0.20205659,0.27266502,0.20239675,0.6122065,0.35710308,0.31422043,0.51206696,0.50580686,0.31439635,0.46926236,0.008474177,0.2303534,0.30186117,0.17589587,0.00941833
mel8_mrp3,seed-1_sample-4_seed-133_sample-4,0.6042650938034058,0.2735591,0.27386016,0.29099944,0.7315934,0.30513978,0.12853794,0.15971553,0.12856309,0.60275185,0.17330325,0.82850736,1.0122051,1.0458306,0.8299022,1.1508713,0.006529107,0.14299388,0.10426013,0.22636256,0.008679834
mel8_mrp3,seed-1_sample-4_seed-17_sample-3,0.846768856048584,0.2921611,0.29222757,0.36685354,1.3323293,0.47640237,0.12302503,0.26563656,0.123106144,1.4303904,0.3288653,1.0470446,1.4290235,1.4912301,1.0474192,1.5948458,0.0110701015,0.23527466,0.16860439,0.4022474,0.01171067
mel8_mrp3,seed-1_sample-4_seed-13_sample-1,0.6934414505958557,0.28159636,0.2817625,0.29727614,0.96490115,0.33127663,0.1756213,0.2026003,0.17575005,0.7763104,0.2612373,0.83787274,1.3021315,1.2568744,0.83878326,1.2703941,0.0066305646,0.2236528,0.1609201,0.2375975,0.008240854
mel8_mrp3,seed-1_sample-4_seed-1_sample-3,0.5664883255958557,0.2197845,0.2198284,0.2556269,0.3517062,0.3794565,0.13825038,0.18990643,0.13843568,0.2662974,0.33636042,0.85276294,1.0402021,0.95549196,0.8531471,0.8731656,0.010751061,0.1949251,0.094683886,0.1503874,0.011788214
mel8_mrp3,seed-1_sample-4_seed-21_sample-4,0.9537919163703918,0.21899556,0.21905045,0.2770477,1.715187,0.24747463,0.15380982,0.22802426,0.15397048,1.1830645,0.29465663,1.1127124,1.7443314,1.7379133,1.1157198,1.7580906,0.008701824,0.14328578,0.15149194,0.4021497,0.009526789
mel8_mrp3,seed-1_sample-4_seed-315_sample-0,0.6654840707778931,0.31260493,0.3128924,0.3706378,1.0232086,0.6170838,0.10226566,0.23329964,0.10238962,0.8424013,0.4582766,0.8329069,1.3025475,1.2486793,0.8331967,1.1247399,0.008343753,0.24464896,0.13429919,0.27225688,0.008532974
mel8_mrp3,seed-1_sample-4_seed-13_sample-4,0.7025036215782166,0.23487587,0.23519786,0.251223,0.9471953,0.30531394,0.1377983,0.15921952,0.1378679,0.88247466,0.24810024,0.82830876,1.3312913,1.2911996,0.8295395,1.3409965,0.008729179,0.1904908,0.11409564,0.29432422,0.008928483
mel8_mrp3,seed-1_sample-4_seed-213_sample-0,0.7224724888801575,0.17905012,0.17906201,0.2504358,0.74268335,0.47972515,0.13388804,0.23992011,0.13407138,1.1253042,0.40415397,0.96825135,1.2402301,1.3090477,0.9689853,1.3182665,0.015752653,0.11929247,0.18073036,0.5168403,0.01646736
mel8_mrp3,seed-133_sample-0_seed-42_sample-4,0.8251969814300537,0.38240653,0.38255027,0.45230496,1.2989253,0.7812937,0.19414237,0.32825497,0.19436716,1.3748714,0.74002135,0.8146918,1.8528594,1.7852546,0.81612164,1.3620843,0.007182881,0.24675025,0.3249536,0.3186769,0.024063865
mel8_mrp3,seed-133_sample-0_seed-133_sample-3,0.6175087094306946,0.34664235,0.3468834,0.3936912,1.6305112,0.43629032,0.12798454,0.22545345,0.12804034,1.5822237,0.28289607,0.60678506,1.1796292,1.2411393,0.6092122,0.96114683,0.007951642,0.17711784,0.2020264,0.37647352,0.009136684
mel8_mrp3,seed-133_sample-0_seed-177_sample-4,0.3775302469730377,0.3226065,0.3228757,0.37217498,0.8001891,0.5358891,0.115321435,0.16901174,0.1154501,0.7071541,0.42013714,0.41023794,0.7733064,0.60906017,0.4113568,0.46213555,0.008360881,0.2567489,0.058250755,0.1498208,0.010256437
mel8_mrp3,seed-133_sample-0_seed-1001_sample-2,0.511009156703949,0.39594787,0.39614472,0.47859982,0.8163475,0.73194295,0.17940022,0.3192286,0.1795563,0.7453051,0.6460273,0.6050077,0.9404793,0.8784541,0.60519713,0.6568928,0.021105954,0.19822082,0.19438231,0.18601558,0.021305034
mel8_mrp3,seed-133_sample-0_seed-13_sample-0,0.24897639453411102,0.16478552,0.16497622,0.20600425,0.23355916,0.29939762,0.20459615,0.22651234,0.20488386,0.30201364,0.3439583,0.2812833,0.38522458,0.38452086,0.28149116,0.3051453,0.015995963,0.13961352,0.118920214,0.044460464,0.016524881
mel8_mrp3,seed-133_sample-0_seed-17_sample-2,0.5959926247596741,0.44621477,0.44647238,0.5326637,1.2237908,0.90800387,0.15846573,0.3195866,0.1587794,0.9977506,0.78045535,0.58192074,1.1027259,1.1739162,0.58363414,0.80111426,0.0096279355,0.20048787,0.18912524,0.15258631,0.01042176
mel8_mrp3,seed-133_sample-0_seed-315_sample-2,0.4292120635509491,0.33428335,0.33445883,0.42669815,1.0395179,0.5502101,0.15061215,0.23370664,0.15087862,0.93151057,0.42447978,0.3908467,0.9273056,0.7314397,0.39135224,0.5245686,0.011775578,0.28712893,0.11131113,0.20735583,0.0120607875
mel8_mrp3,seed-133_sample-0_seed-13_sample-2,0.8810590505599976,0.17534864,0.17575233,0.20804746,0.9699116,0.24553527,0.29224226,0.31646514,0.2927266,1.176087,0.37454772,1.094673,1.5972862,1.6635953,1.0968915,1.7246721,0.00947316,0.0467157,0.1886674,0.38503265,0.009635356
mel8_mrp3,seed-133_sample-0_seed-21_sample-3,0.5737413763999939,0.18732987,0.18742278,0.22743261,1.1377585,0.4313595,0.21268257,0.24624251,0.21331082,1.1634899,0.4534515,0.75056696,1.0379186,1.1350027,0.75085783,0.9259507,0.010054327,0.07408923,0.19754887,0.28643847,0.012729965
mel8_mrp3,seed-133_sample-0_seed-1001_sample-4,0.7138528227806091,0.38127333,0.381541,0.46123376,0.61323655,0.6490711,0.12527426,0.25329447,0.12544659,0.4561813,0.5152895,1.0233743,1.370481,1.2456312,1.0238161,1.0701531,0.020419266,0.22161588,0.12234676,0.31081924,0.021282915
mel8_mrp3,seed-133_sample-0_seed-213_sample-3,0.3373488783836365,0.30627844,0.30641332,0.3597992,0.66438234,0.37264296,0.13829552,0.19594143,0.13851972,0.484326,0.2107497,0.34116793,0.66152227,0.51805276,0.3420859,0.48145333,0.006351411,0.23055121,0.071397044,0.10704373,0.007502713
mel8_mrp3,seed-133_sample-0_seed-177_sample-1,0.40105709433555603,0.37536177,0.37555674,0.4445085,0.42894387,0.5144157,0.14710668,0.2877807,0.14712825,0.37635365,0.3213916,0.46159202,0.632038,0.65807563,0.46202356,0.5793593,0.009336265,0.15229972,0.10651162,0.1869085,0.009889995
mel8_mrp3,seed-133_sample-0_seed-42_sample-2,0.7220170497894287,0.388016,0.38815328,0.44548544,1.2039697,0.5015337,0.17289984,0.27780932,0.17309329,1.035682,0.38518137,0.8116961,1.3159419,1.4746351,0.81351674,1.161527,0.015502449,0.25803834,0.3216452,0.24850781,0.015840635
mel8_mrp3,seed-133_sample-0_seed-133_sample-4,0.748238205909729,0.26447362,0.264599,0.35776076,0.8645983,0.5200307,0.15897681,0.29190817,0.15925631,0.79154503,0.45827472,1.0447084,1.5041763,1.4630405,1.0452168,1.1732008,0.011447045,0.18219997,0.18131395,0.2090933,0.01246275
mel8_mrp3,seed-133_sample-0_seed-17_sample-3,0.5825194716453552,0.34948468,0.3496403,0.40447217,1.235724,0.44282532,0.14008316,0.22317344,0.14025214,1.3059515,0.29680333,0.6497888,1.2167097,1.1080036,0.6507159,0.8957296,0.008799906,0.24979953,0.19750258,0.2552583,0.009062589
mel8_mrp3,seed-133_sample-0_seed-13_sample-1,0.40957561135292053,0.2992193,0.29933846,0.41603658,0.65129983,0.61695635,0.17180464,0.3527721,0.17219688,0.543269,0.51775444,0.4773077,0.7912839,0.67165256,0.47744492,0.48189718,0.01742008,0.11706966,0.097301446,0.07026312,0.017604684
mel8_mrp3,seed-133_sample-0_seed-1_sample-3,0.7511323690414429,0.2672286,0.26759407,0.38024357,1.269058,0.40678972,0.22823596,0.3499209,0.2286176,1.0860401,0.3655451,0.824357,1.3441226,1.4904175,0.8271526,1.3387524,0.014425385,0.14953053,0.14905599,0.26413935,0.01485976
mel8_mrp3,seed-133_sample-0_seed-21_sample-4,0.5738731622695923,0.3922773,0.392525,0.46691498,0.84355205,0.7087954,0.12577759,0.2572261,0.12593311,0.4573659,0.60775065,0.71936584,1.113355,0.924073,0.72024363,0.8669669,0.017847331,0.19897628,0.14209595,0.29290575,0.018007973
mel8_mrp3,seed-133_sample-0_seed-315_sample-0,0.3566429615020752,0.157377,0.1573965,0.23138803,0.6321448,0.21710262,0.20000406,0.2598908,0.2003937,0.6027049,0.22995114,0.44513577,0.5400997,0.5935736,0.44677243,0.54796445,0.011920464,0.0932382,0.105140775,0.17954807,0.012330299
mel8_mrp3,seed-133_sample-0_seed-13_sample-4,0.345841646194458,0.31737682,0.3174863,0.4185642,0.79214346,0.6183079,0.089161545,0.31454235,0.089445025,0.69227654,0.47936893,0.2599116,0.7637031,0.60659003,0.260189,0.30217844,0.011828103,0.12814987,0.12738967,0.11607988,0.012275729
mel8_mrp3,seed-133_sample-0_seed-213_sample-0,0.5632404088973999,0.3617726,0.36195675,0.41261435,1.3679851,0.41552964,0.06508004,0.1810553,0.06514212,1.250982,0.21020149,0.63411164,1.0368191,0.9298049,0.6355367,0.896907,0.007392262,0.17905042,0.07521497,0.4180092,0.008023474
mel8_mrp3,seed-42_sample-4_seed-133_sample-3,0.8892665505409241,0.0716409,0.071897775,0.11066951,1.4788824,0.5319214,0.14471714,0.17735043,0.14489716,1.0291634,0.5204971,1.0998886,1.6789469,1.7181984,1.103964,1.6358261,0.0093719475,0.07623327,0.18466541,0.41141012,0.02432231
mel8_mrp3,seed-42_sample-4_seed-177_sample-4,0.9434131979942322,0.23396264,0.23417269,0.33184013,1.4418352,0.3994127,0.15733449,0.35148963,0.15741527,1.3131574,0.40715966,1.1106173,1.7878444,1.8793222,1.1134562,1.6581203,0.007879352,0.1706137,0.28201342,0.45110202,0.021910418
mel8_mrp3,seed-42_sample-4_seed-1001_sample-2,0.6213511824607849,0.112252265,0.11238127,0.13625546,1.0053163,0.18645746,0.100821555,0.1290792,0.10094472,1.289735,0.17834157,0.66246647,1.2378346,1.3553402,0.66334116,1.2947853,0.020094419,0.0707754,0.13865054,0.27092493,0.03116829
mel8_mrp3,seed-42_sample-4_seed-13_sample-0,0.8164982199668884,0.39308923,0.3934216,0.43139184,1.3091615,0.7219549,0.1254547,0.2596238,0.12550585,1.3337314,0.6125404,0.7978192,1.7700142,1.7098129,0.79954565,1.228986,0.01309468,0.17666993,0.26502085,0.29516557,0.026568329
mel8_mrp3,seed-42_sample-4_seed-17_sample-2,1.0618634223937988,0.22471948,0.22492331,0.2735052,1.5932846,0.289284,0.28016353,0.3323184,0.28070128,1.3950095,0.34936774,1.197979,1.9058346,2.0595357,1.2015376,1.9565616,0.0067658233,0.15536088,0.21691425,0.4679373,0.021410555
mel8_mrp3,seed-42_sample-4_seed-315_sample-2,0.7926546931266785,0.20875172,0.20888795,0.30433145,1.2590955,0.4028176,0.113946974,0.27992555,0.11404506,1.0222222,0.42585915,0.839976,1.5276804,1.6714603,0.84224385,1.4385949,0.008870069,0.15394023,0.26339158,0.3054915,0.023354726
mel8_mrp3,seed-42_sample-4_seed-13_sample-2,1.4648528099060059,0.29879278,0.29952234,0.42673755,2.1253157,0.72000104,0.39263162,0.5277837,0.39332035,2.407291,0.78366786,1.5753254,2.8739567,2.8588402,1.5795338,2.723082,0.010486117,0.21643674,0.32535395,0.684113,0.02440512
mel8_mrp3,seed-42_sample-4_seed-21_sample-3,0.7867016792297363,0.34387454,0.344187,0.4273783,1.3701695,0.46714413,0.3712308,0.4592425,0.37199938,1.5064732,0.55253386,0.7841965,1.5045148,1.5976256,0.78505236,1.4108541,0.009066792,0.2007099,0.30849794,0.35671273,0.02080145
mel8_mrp3,seed-42_sample-4_seed-1001_sample-4,0.8391100764274597,0.21164243,0.21191002,0.26864985,1.0363042,0.3291631,0.15353572,0.24608539,0.15366021,1.3128557,0.36509776,1.0214103,1.5341306,1.6223267,1.0219883,1.519534,0.01906424,0.20620833,0.24303444,0.42524287,0.030267684
mel8_mrp3,seed-42_sample-4_seed-213_sample-3,0.934863805770874,0.35630995,0.35646924,0.469147,1.4019741,0.6710668,0.09917573,0.39576033,0.09927622,1.2238462,0.6373362,1.0112686,1.8398458,1.9414532,1.0137724,1.6637155,0.004969926,0.19616857,0.33645076,0.37764624,0.023882402
mel8_mrp3,seed-42_sample-4_seed-177_sample-1,0.9845954775810242,0.39829686,0.39855483,0.42601,1.2602992,0.54633397,0.19656199,0.25329247,0.19668853,1.5490104,0.47239715,1.1466273,1.8184298,1.9939938,1.1485478,1.7850848,0.006082973,0.12520966,0.22270831,0.48053768,0.02251682
mel8_mrp3,seed-42_sample-4_seed-42_sample-2,1.2067877054214478,0.16675834,0.16687779,0.1948681,1.7987461,0.44554642,0.16876775,0.21618915,0.16912007,1.6501588,0.47392526,1.3634576,2.244327,2.3141217,1.3673655,2.1944366,0.017208017,0.06715035,0.20112497,0.5510689,0.028329447
mel8_mrp3,seed-42_sample-4_seed-133_sample-4,0.905832827091217,0.3654305,0.36577973,0.38972443,1.0297999,0.45232812,0.07231274,0.16092224,0.072422855,1.0612415,0.3443275,1.1845132,1.5439649,1.5854417,1.1858406,1.5480661,0.012259653,0.12041078,0.15231104,0.39793655,0.024605164
mel8_mrp3,seed-42_sample-4_seed-17_sample-3,0.8069187998771667,0.08824394,0.08836279,0.13167581,1.1275499,0.49058676,0.079485945,0.15433703,0.0796369,0.8735468,0.4838309,1.1495746,1.4027641,1.4383359,1.1520234,1.365278,0.010979273,0.057478577,0.160866,0.41379714,0.026423668
mel8_mrp3,seed-42_sample-4_seed-13_sample-1,0.6836109757423401,0.3603875,0.3606113,0.3935878,0.8977889,0.42967322,0.17677228,0.23355126,0.17699213,1.0381408,0.33161026,0.7076892,1.2923378,1.4898218,0.7096594,1.271806,0.017337767,0.22326913,0.2941301,0.29040238,0.027592704
mel8_mrp3,seed-42_sample-4_seed-1_sample-3,1.254309058189392,0.21651477,0.21669209,0.25170898,1.8086151,0.4773439,0.098978914,0.1504008,0.09914937,1.7902081,0.46311364,1.4057895,2.378181,2.4567628,1.410554,2.346885,0.012981304,0.1052025,0.22367217,0.51881576,0.025513886
