,tcr_epitope,seed_sample,overall_rmsd,chain_0_rmsd,chain_0_0_aligned_rmsd,chain_0_1_aligned_rmsd,chain_0_2_aligned_rmsd,chain_0_3_aligned_rmsd,chain_1_rmsd,chain_1_0_aligned_rmsd,chain_1_1_aligned_rmsd,chain_1_2_aligned_rmsd,chain_1_3_aligned_rmsd,chain_2_rmsd,chain_2_0_aligned_rmsd,chain_2_1_aligned_rmsd,chain_2_2_aligned_rmsd,chain_2_3_aligned_rmsd,chain_3_rmsd,chain_3_0_aligned_rmsd,chain_3_1_aligned_rmsd,chain_3_2_aligned_rmsd,chain_3_3_aligned_rmsd,peptide,Ensemble Pairwise RMSD (Å)
928,row_6333,seed-177_sample-3_seed-177_sample-0,3.023836374282837,0.18696505,0.1869862,0.24264276,6.442193,5.0769215,0.23795651,0.29539046,0.23807508,8.497936,6.5107474,1.7712762,6.3428783,6.296967,1.7775267,2.674388,0.009645529,1.513837,1.5280894,0.7720334,0.011175273,M5K,0.11175273
929,row_6333,seed-177_sample-3_seed-1001_sample-3,3.825364112854004,0.1823301,0.18234786,0.24414326,8.874165,9.162108,0.2373202,0.30071267,0.23780729,9.955467,9.956576,1.2855122,8.827125,8.754273,1.2868552,1.5926313,0.010771739,2.5762317,2.5836153,0.44604757,0.017176826,M5K,0.17176826
930,row_6333,seed-177_sample-3_seed-315_sample-4,1.3204551935195925,0.5106607,0.51070076,0.566876,2.381763,1.8472832,0.1751925,0.3104205,0.17531686,3.0298803,2.5080671,0.93661344,2.986852,2.9931161,0.937685,1.3799564,0.0042567374,1.556698,1.4907581,0.5274133,0.0068222326,M5K,0.068222326
931,row_6333,seed-177_sample-3_seed-13_sample-1,3.709574222564697,0.26007074,0.2601173,0.33371922,9.601008,11.017229,0.16998132,0.26165655,0.170526,9.229322,11.021375,1.9371457,7.9456835,7.8192167,1.9398168,2.8849146,0.010527969,3.277649,3.40871,0.9404716,0.010752363,M5K,0.10752363
932,row_6333,seed-177_sample-3_seed-1_sample-4,2.149704694747925,0.14916395,0.14918791,0.18680865,3.590721,5.696865,0.09364073,0.16221693,0.093827724,3.139651,5.3049865,1.0023904,5.7106824,5.776241,1.003225,2.1085377,0.0057590515,3.4115896,3.4890354,0.40901193,0.019816121,M5K,0.19816120999999998
933,row_6333,seed-177_sample-3_seed-213_sample-1,3.871547937393189,0.21971676,0.21979204,0.29575315,9.630608,10.914851,0.09966236,0.28009808,0.09969261,9.189563,10.9271145,2.0597584,8.256164,8.14258,2.0632956,3.1883295,0.011337288,3.2223701,3.4129717,0.8971506,0.012017298,M5K,0.12017297999999998
934,row_6333,seed-177_sample-3_seed-1_sample-1,0.678659200668335,0.13613021,0.13613269,0.1977254,0.89605504,0.5358792,0.16087411,0.19296752,0.16119802,0.8689319,0.6819934,0.87751746,1.258034,1.2654198,0.87885386,1.5639669,0.0042567374,0.113262415,0.3034655,0.6236292,0.019487172,M5K,0.19487172
935,row_6333,seed-177_sample-3_seed-315_sample-1,1.6048665046691897,0.18594344,0.185998,0.22963946,3.8564444,0.4928011,0.3643286,0.3836347,0.3647961,4.5441294,0.6465061,1.7566494,3.1787152,3.115351,1.7597028,2.719858,0.005309084,0.49776247,0.33303958,0.96109086,0.006893325,M5K,0.06893325
936,row_6333,seed-177_sample-3_seed-1_sample-3,2.025688409805298,0.3336721,0.3336905,0.39552855,2.269821,6.3530593,0.12444433,0.26977652,0.12474671,2.6983285,5.835211,2.0617242,4.9207373,4.968446,2.065444,3.3376138,0.0033672138,3.9947727,3.9534478,0.849546,0.005897058,M5K,0.05897058
937,row_6333,seed-177_sample-3_seed-1001_sample-0,3.468446969985962,0.22292106,0.22297546,0.2695576,7.87599,8.354576,0.24102789,0.27669662,0.24149698,9.291421,9.211967,1.4442459,8.184598,8.07311,1.4462026,2.148855,0.006312083,2.5334659,2.50973,0.70837176,0.01375059,M5K,0.13750590000000001
938,row_6333,seed-177_sample-3_seed-133_sample-0,0.9158473610877992,0.61406124,0.61409074,0.67596954,1.2568799,2.0016596,0.062082782,0.3268628,0.062121104,1.6839378,2.5908484,1.123546,1.4703865,1.5782549,1.1251571,1.5522399,0.0021345827,1.2042559,1.4677728,0.49180195,0.007543258,M5K,0.07543258
939,row_6333,seed-177_sample-3_seed-17_sample-4,3.714540243148804,0.3983452,0.39852428,0.52195793,9.570713,11.002487,0.20685168,0.42171317,0.20733401,9.130473,10.902015,1.9883678,7.977366,7.7794714,1.9909692,3.0077574,0.009601485,3.097317,3.3642254,1.0211463,0.010024518,M5K,0.10024517999999999
940,row_6333,seed-177_sample-3_seed-1_sample-2,1.299388408660889,0.23386124,0.23392211,0.30981097,1.4893519,1.353297,0.2884031,0.39018863,0.28861174,1.7594128,1.2528087,1.6798334,2.363486,2.4885032,1.6809996,1.8276684,0.003271444,0.29226303,0.39586753,0.40989307,0.007123133,M5K,0.07123133000000001
941,row_6333,seed-177_sample-3_seed-42_sample-0,1.1610195636749268,0.25038245,0.2504019,0.33186865,1.5515484,2.8917253,0.27321637,0.36432102,0.2735302,2.1901822,3.7899325,1.0199739,2.6241922,3.0034847,1.0226606,1.5967268,0.0029834476,1.9899534,2.3996787,0.4106157,0.008227163,M5K,0.08227162999999998
942,row_6333,seed-177_sample-3_seed-42_sample-4,0.4435458779335022,0.08682654,0.08702283,0.15185986,0.37286112,0.37570986,0.16228274,0.18274918,0.16255043,0.43865824,0.30991843,0.6370583,0.7593957,0.7462282,0.63767415,0.8980356,0.006063781,0.2413977,0.10773834,0.26707855,0.011722062,M5K,0.11722062
943,row_6333,seed-177_sample-3_seed-177_sample-1,1.4940232038497925,0.30867913,0.3087518,0.3717563,3.1213968,1.4386618,0.16445206,0.23573303,0.1645425,3.6536558,1.6331197,1.2597841,3.125027,3.122487,1.2612405,1.9960254,0.003001154,1.1639973,1.063534,0.46314317,0.0069933734,M5K,0.069933734
944,row_6333,seed-177_sample-3_seed-17_sample-2,3.628934621810913,0.37323588,0.37341708,0.5081796,9.641984,11.019968,0.11349526,0.4573757,0.11355938,9.466104,10.989734,2.097591,7.7426796,7.581338,2.1010706,3.0922,0.011485859,3.0952985,3.4599957,1.1515695,0.011754273,M5K,0.11754273000000001
945,row_6333,seed-177_sample-3_seed-13_sample-0,3.746387243270874,0.48936287,0.4895262,0.614606,9.882045,11.146445,0.19290349,0.49135265,0.19341081,9.573568,11.054995,1.9413613,8.029744,7.7903676,1.9440926,2.8161674,0.01244665,3.0816486,3.3436995,0.9347714,0.012598147,M5K,0.12598147
946,row_6333,seed-177_sample-3_seed-13_sample-3,3.892215013504028,0.38916278,0.3893241,0.49948636,10.067362,11.114845,0.0970196,0.38299826,0.09718488,9.653138,11.094386,1.6530322,8.349452,8.172297,1.6550956,2.4609053,0.009689372,3.0883372,3.3832645,0.6537259,0.009900893,M5K,0.09900893
947,row_6333,seed-177_sample-3_seed-1001_sample-2,3.513868808746338,0.23296086,0.23301499,0.29183242,8.0916195,11.113642,0.14658087,0.24223267,0.14687075,8.324602,11.510542,2.458761,8.595922,8.51234,2.462928,3.5770144,0.0044395123,4.656252,4.6315737,1.4873357,0.008307044,M5K,0.08307044
948,row_6333,seed-177_sample-3_seed-133_sample-1,1.716713309288025,0.64154917,0.64158624,0.7278339,3.8725855,2.316032,0.18010886,0.4502701,0.18035462,4.761605,3.1704144,1.2034761,3.6325998,3.9966376,1.2061738,1.8992449,0.0043673203,1.8200864,2.3168623,0.65961075,0.0075733103,M5K,0.075733103
949,row_6333,seed-213_sample-4_seed-133_sample-2,4.141343116760254,0.5349774,0.53505373,0.6188701,10.374605,11.0896845,0.181468,0.39863932,0.1817853,10.190177,11.509332,2.0276046,8.352267,8.1608305,2.0313346,3.8006706,0.007648008,3.9988787,4.0359964,0.92275095,0.010101742,M5K,0.10101742
950,row_6333,seed-213_sample-4_seed-1001_sample-1,4.169284820556641,0.3072446,0.30729717,0.44926843,10.035064,12.235444,0.38194385,0.5524732,0.38271728,10.06252,12.267763,2.0274253,7.1781135,7.156069,2.0310583,2.9535065,0.020443123,4.5496235,4.772108,1.3147094,0.021101104,M5K,0.21101103999999998
951,row_6333,seed-213_sample-4_seed-177_sample-0,4.311133861541748,0.15061972,0.15073632,0.17874853,9.005403,10.863837,0.15138598,0.16779216,0.15170968,10.574218,11.965489,1.8333174,8.715724,8.7575655,1.8366851,3.0418766,0.01820299,2.7787051,2.8237438,1.3399049,0.019390058,M5K,0.19390058000000002
952,row_6333,seed-213_sample-4_seed-1001_sample-3,2.4047930240631104,0.22134289,0.22137721,0.26229852,4.4960146,5.639619,0.25744644,0.3040542,0.25767875,5.7684097,7.304765,1.4072665,5.095827,5.1856217,1.410551,2.7209868,0.016220609,1.6005162,1.6581212,0.72398096,0.021946264,M5K,0.21946264
953,row_6333,seed-213_sample-4_seed-315_sample-4,3.702427625656128,0.689285,0.6893282,0.8124531,9.025432,11.454983,0.35601294,0.5145277,0.35662127,8.948349,12.127295,2.3410938,7.475379,7.106201,2.3454146,3.7469397,0.010986026,4.3160954,4.3533554,1.503515,0.01286964,M5K,0.1286964
954,row_6333,seed-213_sample-4_seed-13_sample-1,0.6326368451118469,0.18097624,0.18103424,0.18410145,0.77121127,0.29016435,0.14744869,0.15267576,0.14746979,0.92110646,0.26506776,0.7042955,1.3431978,1.2943972,0.7066419,1.2098337,0.004568903,0.2760662,0.23231551,0.2798752,0.0048536817,M5K,0.048536817
955,row_6333,seed-213_sample-4_seed-1_sample-4,4.236818790435791,0.19854976,0.19859312,0.25541672,10.288237,11.8822775,0.1862145,0.2228781,0.1864417,8.978533,11.733149,2.2748108,8.440674,8.45769,2.277789,4.4788756,0.015614824,1.7675817,1.7822503,1.2206558,0.024414754,M5K,0.24414754
956,row_6333,seed-213_sample-4_seed-213_sample-1,0.4711807668209076,0.1020796,0.10209375,0.19179061,0.46661803,0.254762,0.27976197,0.3069132,0.28025252,0.7864245,0.3674188,0.5260676,0.8885771,0.9358654,0.52651256,0.7383521,0.008618621,0.18681486,0.15958697,0.20710559,0.009369319,M5K,0.09369319
957,row_6333,seed-213_sample-4_seed-1_sample-1,4.220951080322266,0.22738548,0.22744524,0.27603322,10.423297,11.047057,0.17283912,0.2595808,0.17296438,10.185319,11.124661,2.1331964,8.455566,8.378872,2.1376307,3.5742733,0.011472012,3.1614397,3.233942,0.7849176,0.021927094,M5K,0.21927094000000003
958,row_6333,seed-213_sample-4_seed-315_sample-1,3.6791915893554688,0.40062186,0.4007096,0.5461832,8.351604,11.044178,0.47434497,0.5603313,0.47543204,7.9381146,11.196475,2.8011472,7.5756626,7.2999706,2.804847,3.7533054,0.013729881,3.4479508,3.4970174,1.6285523,0.014964148,M5K,0.14964148
959,row_6333,seed-213_sample-4_seed-1_sample-3,4.4498138427734375,0.21428512,0.21434745,0.28271827,9.0233555,11.8474,0.1503262,0.2134406,0.15050466,7.9174256,11.583452,2.459058,8.048534,8.090786,2.4636066,5.1143346,0.013190624,1.9379184,1.9036517,1.5110197,0.013924395,M5K,0.13924395
960,row_6333,seed-213_sample-4_seed-1001_sample-0,2.942817211151123,0.16635157,0.16645813,0.20904352,5.577475,6.2440176,0.06374763,0.14231923,0.06376705,6.5564184,7.648356,1.1153829,6.347526,6.5201526,1.1180601,2.0986114,0.015351336,1.5884602,1.6522903,0.49151748,0.020484645,M5K,0.20484644999999999
961,row_6333,seed-213_sample-4_seed-133_sample-0,4.043858051300049,0.799259,0.79929894,0.9215362,10.486686,11.298912,0.23750265,0.50956213,0.23806816,10.749964,11.962196,2.0657616,8.1161585,7.880636,2.0714412,3.753566,0.011929351,4.01563,4.310829,0.9837016,0.014685843,M5K,0.14685843
962,row_6333,seed-213_sample-4_seed-17_sample-4,0.5675352215766907,0.19184245,0.1920296,0.21425332,0.7378127,0.24903157,0.06690618,0.13679963,0.066943765,0.6947999,0.18490933,0.6131344,1.0905527,1.1893522,0.61578983,1.1561987,0.004293915,0.066466294,0.123474255,0.23760192,0.005288601,M5K,0.052886010000000004
963,row_6333,seed-213_sample-4_seed-1_sample-2,4.548262119293213,0.2135661,0.21361198,0.26882938,10.216241,11.491333,0.32760376,0.355176,0.32813326,9.79466,11.386645,2.546093,8.996674,8.976468,2.5506432,3.9511766,0.0138948215,3.1209557,3.1184115,1.4928946,0.015961645,M5K,0.15961645
964,row_6333,seed-213_sample-4_seed-42_sample-0,3.7025442123413086,0.5115146,0.51156837,0.61252046,9.296324,11.268251,0.19515619,0.47511828,0.19521728,9.456481,12.245977,2.6955843,7.6889553,7.4437194,2.7065709,3.9998043,0.010365679,4.6282697,4.7826886,1.3100623,0.013699113,M5K,0.13699113000000002
965,row_6333,seed-213_sample-4_seed-42_sample-4,3.881558418273926,0.31894398,0.3190693,0.37290865,9.2627735,11.109543,0.13238636,0.2620242,0.13255459,8.625252,10.972616,2.246643,8.160997,8.026004,2.250582,3.614345,0.015275219,3.156925,3.2943373,1.2280422,0.019032996,M5K,0.19032996
966,row_6333,seed-213_sample-4_seed-177_sample-1,3.891027212142944,0.44866142,0.44875187,0.51595104,9.204497,11.000038,0.22524908,0.35364363,0.22560804,8.945297,11.339119,2.3283741,7.654651,7.496199,2.3316152,3.2532895,0.011942667,3.9840593,3.9118216,1.3625395,0.014232655,M5K,0.14232655
967,row_6333,seed-213_sample-4_seed-17_sample-2,0.7632654309272766,0.16960973,0.16979064,0.24259405,1.1808378,0.20512336,0.3189802,0.3946571,0.31945285,1.03518,0.36003596,0.7106057,1.4613913,1.6523271,0.71197,1.5197909,0.0040787645,0.07429047,0.2136339,0.3481464,0.004580186,M5K,0.04580186
968,row_6333,seed-213_sample-4_seed-13_sample-0,0.7775362133979797,0.2476206,0.247793,0.30109116,0.96136993,0.3574324,0.09610614,0.2546768,0.096166305,1.1117758,0.16992961,0.8420312,1.4332006,1.60567,0.84352577,1.6104493,0.0049688597,0.13652289,0.10002931,0.3402105,0.0050969957,M5K,0.050969956999999996
969,row_6333,seed-213_sample-4_seed-13_sample-3,0.8239834308624268,0.16439943,0.16458437,0.20627572,1.203454,0.27670068,0.21469456,0.26497883,0.21495327,1.6855724,0.3326848,0.9200139,1.5265217,1.5731205,0.92155725,1.4836837,0.005495424,0.073877595,0.118203014,0.40992662,0.0057315035,M5K,0.057315035
970,row_6333,seed-213_sample-4_seed-1001_sample-2,2.429461479187012,0.23115732,0.23124498,0.25815675,6.8012657,7.038674,0.1645861,0.19125572,0.1646889,4.5511594,4.780364,0.7207295,4.7984853,4.859752,0.7224619,1.0533844,0.010319575,2.2365162,2.2688677,0.4943918,0.013094352,M5K,0.13094352
971,row_6333,seed-213_sample-4_seed-133_sample-1,3.4907681941986084,0.8447933,0.8448542,0.98771346,8.652077,11.252346,0.13611148,0.5678535,0.13630293,8.47932,12.153539,2.4847722,7.256367,6.8696437,2.488126,3.9596944,0.008196405,4.5577226,4.918325,1.6701769,0.011151493,M5K,0.11151493
972,row_6333,seed-133_sample-2_seed-1001_sample-1,2.9780590534210205,0.7887506,0.7888493,0.9633647,4.6839504,4.6470017,0.22665025,0.7545422,0.22707067,6.6372404,3.923339,1.8916364,6.519051,6.6853395,1.8994392,3.6564617,0.014709796,7.485177,7.6215963,1.1815653,0.01607135,M5K,0.1607135
973,row_6333,seed-133_sample-2_seed-177_sample-0,2.9459919929504395,0.47143802,0.4714956,0.5363114,6.958378,5.136765,0.18854713,0.3474044,0.18858588,8.790285,5.732246,1.9357233,5.8687778,5.9114275,1.9451886,3.6056926,0.0125863375,2.1881542,2.1979713,1.2536578,0.013158359,M5K,0.13158359
974,row_6333,seed-133_sample-2_seed-1001_sample-3,3.940153360366821,0.46632653,0.46638936,0.5467363,9.3240385,8.918387,0.27687,0.41472304,0.27723795,10.322569,9.539189,0.8265966,8.418433,8.3291645,0.8273483,1.3280871,0.012828165,3.3389468,3.1920145,0.27318305,0.015978444,M5K,0.15978444000000003
975,row_6333,seed-133_sample-2_seed-315_sample-4,1.3389424085617063,0.5187349,0.51876014,0.6279574,2.1957326,1.1863402,0.2050429,0.42422917,0.20532979,2.4112422,1.285091,1.2768205,2.7582953,2.6957748,1.2794789,2.4817636,0.0050218906,0.72448295,0.47790992,1.0227662,0.005131932,M5K,0.051319319999999995
976,row_6333,seed-133_sample-2_seed-13_sample-1,3.8731167316436768,0.5095159,0.5095695,0.57483685,10.374826,11.068924,0.14608033,0.32736135,0.14642395,10.250499,11.551996,1.596851,8.079246,7.886535,1.598698,2.7916505,0.00808577,4.1307635,4.1310115,0.69037575,0.010281727,M5K,0.10281726999999999
977,row_6333,seed-133_sample-2_seed-1_sample-4,2.253167152404785,0.44166645,0.44174382,0.50863844,3.5874422,6.2321854,0.041377947,0.2680778,0.04142324,3.4041083,5.829547,1.5723491,5.4418855,5.5981197,1.5741489,2.4721296,0.00880111,4.387971,4.335413,0.8091354,0.024441937,M5K,0.24441937
978,row_6333,seed-133_sample-2_seed-213_sample-1,4.050684452056885,0.4724556,0.4725526,0.58176154,10.485224,10.9748535,0.11595284,0.41361973,0.11610706,10.3281765,11.469201,1.7553626,8.33643,8.182929,1.7585903,3.3161786,0.009584917,4.0654974,4.1702504,0.7353138,0.011127761,M5K,0.11127761
979,row_6333,seed-133_sample-2_seed-1_sample-1,0.758040189743042,0.34627464,0.34632695,0.37884182,0.8292667,1.6505342,0.16618136,0.23014617,0.16636859,0.8929087,1.9971478,1.0155575,1.3438847,1.3702569,1.0158315,1.256111,0.0051055946,0.9877555,0.9530607,0.36396903,0.023385901,M5K,0.23385901
980,row_6333,seed-133_sample-2_seed-315_sample-1,1.7812840938568115,0.36999193,0.37003487,0.4633686,2.6805284,1.4522605,0.3389418,0.4091352,0.3396308,2.780479,1.7275443,2.3229516,3.3272152,3.1935246,2.3262553,3.725645,0.00792695,0.8143617,0.78865933,1.612003,0.008936773,M5K,0.08936773
981,row_6333,seed-133_sample-2_seed-1_sample-3,2.2627859115600586,0.6206162,0.620678,0.7227658,3.6740599,7.0274134,0.13456944,0.4124742,0.13470662,5.748054,6.537669,2.3020103,4.9906282,5.0666456,2.3123019,3.9542744,0.0068359375,4.9512973,4.7651057,1.4759098,0.01219953,M5K,0.1219953
982,row_6333,seed-133_sample-2_seed-1001_sample-0,3.52105975151062,0.52221084,0.52231157,0.5825383,8.452792,8.220452,0.18242891,0.31074896,0.18275753,9.769742,8.845799,1.0567874,7.7491117,7.664956,1.0580667,2.0064325,0.009241582,3.3020608,3.1448407,0.44792935,0.012210887,M5K,0.12210887000000001
983,row_6333,seed-133_sample-2_seed-133_sample-0,0.6697641611099243,0.6529316,0.6529583,0.78131646,1.1480584,1.027565,0.09882914,0.4563917,0.099033065,1.112236,0.9047684,0.6559462,1.1412122,1.025107,0.65716565,0.88979316,0.005279061,0.66235,0.4332945,0.18802838,0.0062652016,M5K,0.062652016
984,row_6333,seed-133_sample-2_seed-17_sample-4,3.884557008743286,0.56764036,0.5678371,0.70563823,10.417921,11.063001,0.15885927,0.5232213,0.15917745,10.251931,11.441614,1.568625,8.063575,7.8434014,1.5704256,2.8673851,0.0073656957,3.901955,4.0952888,0.7218292,0.009655168,M5K,0.09655168
985,row_6333,seed-133_sample-2_seed-1_sample-2,1.3271030187606812,0.5032411,0.50334847,0.61481625,1.1658084,2.268184,0.2252246,0.46718258,0.22546229,1.08858,2.3208585,1.9459714,2.1168385,2.2797627,1.9477856,2.377004,0.007027029,1.2332942,1.2832688,1.0606707,0.007658745,M5K,0.07658745
986,row_6333,seed-133_sample-2_seed-42_sample-0,1.2569750547409058,0.3037435,0.30381635,0.34884936,1.4977622,1.3763998,0.2544247,0.33296588,0.2546226,1.5868671,1.9125999,1.3838127,2.6054385,2.844013,1.3877482,2.213422,0.0035360614,1.036937,1.4696398,0.7155472,0.0046771467,M5K,0.046771467
987,row_6333,seed-133_sample-2_seed-42_sample-4,0.7967038750648499,0.2770662,0.27709955,0.3095631,1.186958,1.8149868,0.1008251,0.17011999,0.10093028,1.3832846,2.1388958,1.0036201,1.4080249,1.3488834,1.005458,1.8551633,0.009490482,1.1469986,1.019789,0.6760711,0.012017495,M5K,0.12017495
988,row_6333,seed-133_sample-2_seed-177_sample-1,1.42184579372406,0.20236412,0.20239824,0.22770952,2.8888023,0.3863611,0.107859604,0.17153592,0.10791978,3.22753,0.4662252,1.4636999,2.785946,2.701956,1.4668511,2.8516114,0.0054079583,0.2176614,0.19757082,0.9727244,0.0058952817,M5K,0.058952817000000005
989,row_6333,seed-133_sample-2_seed-17_sample-2,3.786128044128418,0.55615413,0.5563475,0.7279999,10.371075,11.084671,0.16258818,0.61158854,0.16278152,10.424799,11.536569,1.6041204,7.854343,7.6840615,1.606861,2.7510006,0.008299185,3.9056656,4.2089205,0.7846869,0.010247557,M5K,0.10247556999999999
990,row_6333,seed-133_sample-2_seed-13_sample-0,3.90328598022461,0.6969349,0.6971483,0.8573277,10.609267,11.213136,0.12632239,0.6280653,0.12669975,10.5245495,11.5931,1.4612988,8.121366,7.874853,1.4634892,2.5241923,0.00956832,3.8804457,4.081273,0.617388,0.011699082,M5K,0.11699082
991,row_6333,seed-133_sample-2_seed-13_sample-3,4.069210529327393,0.57852167,0.57870954,0.7137138,10.863693,11.166739,0.071404494,0.51140547,0.07144528,10.7113495,11.620648,1.4263462,8.439286,8.251375,1.4281996,2.5876224,0.007592385,3.9051168,4.1333795,0.5325018,0.010421145,M5K,0.10421145
992,row_6333,seed-133_sample-2_seed-1001_sample-2,3.5099172592163086,0.50685513,0.5069521,0.59035385,9.004642,11.865032,0.105698586,0.34397677,0.10581469,9.607069,12.5138445,2.0139942,8.3953495,8.323841,2.0170398,3.3530796,0.0047284635,5.617143,5.5429363,1.1347148,0.005317025,M5K,0.05317025
993,row_6333,seed-133_sample-2_seed-133_sample-1,1.8249497413635252,0.6670439,0.6670659,0.8103482,3.9695475,1.0667955,0.14113371,0.5279671,0.1412338,4.7014966,1.4117252,1.6723516,3.459004,3.7316074,1.6776066,3.0432932,0.0023246836,0.7702566,1.2844632,1.1660215,0.0027957927,M5K,0.027957927
994,row_6333,seed-1001_sample-1_seed-177_sample-0,2.067742824554444,0.4101998,0.41022775,0.5106803,4.6977677,4.5233707,0.33975407,0.5293526,0.34009612,3.8487027,3.8388052,0.66371125,5.361268,5.6137104,0.6641388,0.89032143,0.008033179,6.271279,6.564709,0.18846574,0.009044432,M5K,0.09044432
995,row_6333,seed-1001_sample-1_seed-1001_sample-3,2.921386957168579,0.48826334,0.48829514,0.57159257,8.25678,10.705634,0.39009842,0.5819957,0.39073846,6.9804416,10.058403,1.8049552,5.5321155,5.5245233,1.8113962,2.871606,0.017535878,4.6715217,4.967084,0.9478738,0.021147294,M5K,0.21147294
996,row_6333,seed-1001_sample-1_seed-315_sample-4,3.140322208404541,0.9705429,0.9706007,1.0915419,3.85279,4.603011,0.08244125,0.5943128,0.0825599,4.6561913,3.776151,1.4940727,7.0565886,7.0979424,1.4975028,2.151806,0.012096942,7.504339,7.7451653,0.46514243,0.013671768,M5K,0.13671768
997,row_6333,seed-1001_sample-1_seed-13_sample-1,4.332365036010742,0.37665614,0.3767129,0.49349487,10.10369,12.284767,0.31771854,0.515993,0.3185353,10.382953,12.332728,2.0933979,7.1933365,7.2080307,2.0986178,2.990254,0.020889208,4.333999,4.5540266,1.247625,0.021217495,M5K,0.21217495
998,row_6333,seed-1001_sample-1_seed-1_sample-4,2.159515619277954,0.457017,0.4570501,0.54580975,5.777929,6.005933,0.21865998,0.4846163,0.21917447,6.522316,5.343155,1.8088702,4.3732038,4.7142224,1.811435,3.5293646,0.009507215,3.8633904,4.353486,0.5460626,0.019920377,M5K,0.19920377
999,row_6333,seed-1001_sample-1_seed-213_sample-1,4.348217487335205,0.37379375,0.37384298,0.4336323,10.277105,12.169105,0.16771449,0.35506505,0.1678886,10.43436,12.232724,1.8022041,7.354175,7.3540826,1.805608,2.6101534,0.015987016,4.4103036,4.664093,1.0888846,0.016306823,M5K,0.16306823
1000,row_6333,seed-1001_sample-1_seed-1_sample-1,2.900472640991211,0.47086483,0.4709243,0.62592643,5.120991,3.909788,0.31577417,0.63091767,0.3163077,7.137315,3.9411097,2.1982698,6.1508956,6.353089,2.205937,3.6788979,0.01179985,6.784899,6.9858003,1.228113,0.021122402,M5K,0.21122401999999998
1001,row_6333,seed-1001_sample-1_seed-315_sample-1,3.2441089153289795,0.6620365,0.6620988,0.78370565,3.867395,3.9024343,0.29782847,0.6357636,0.29817563,5.1563725,4.1086726,2.0410774,7.238547,7.3213577,2.0431495,2.1852648,0.00990033,6.916076,7.339145,0.5620312,0.0104502095,M5K,0.104502095
1002,row_6333,seed-1001_sample-1_seed-1_sample-3,1.6849807500839231,0.38336313,0.38338828,0.44790453,2.5605621,6.4044952,0.3045744,0.4640468,0.30510038,3.6897006,5.8420925,1.350681,3.848173,4.296017,1.3520724,3.78387,0.011000485,3.4688413,3.9395037,0.49562836,0.013484838,M5K,0.13484838000000002
1003,row_6333,seed-1001_sample-1_seed-1001_sample-0,2.456324338912964,0.3934479,0.39346835,0.51810265,6.6665025,9.60717,0.3894195,0.6131128,0.39017606,5.7651405,9.097355,1.7356385,4.7645483,4.9248424,1.7416686,2.7769732,0.011795359,4.7814903,5.148039,1.0890123,0.015998755,M5K,0.15998755
1004,row_6333,seed-1001_sample-1_seed-133_sample-0,3.1330082416534424,1.0633061,1.0633525,1.1801819,4.557416,4.7382016,0.18977119,0.6973014,0.18994288,6.5032344,3.8201625,2.2351248,6.517185,6.7405624,2.244123,3.5785303,0.011632531,7.252888,7.708509,1.1022024,0.013159379,M5K,0.13159379000000002
1005,row_6333,seed-1001_sample-1_seed-17_sample-4,4.337486267089844,0.34405944,0.34419948,0.4633214,9.932944,12.225141,0.35338628,0.4750078,0.35415065,10.102811,12.217021,1.9993263,7.205878,7.2093368,2.0046608,2.9929824,0.019851433,4.5613794,4.66034,1.3141834,0.01999392,M5K,0.19993919999999998
1006,row_6333,seed-1001_sample-1_seed-1_sample-2,2.8669729232788086,0.45692113,0.45695397,0.5218248,5.0845394,3.616335,0.30128044,0.4465397,0.30165014,7.012928,3.9551482,2.0969236,6.5513844,6.7659097,2.101496,3.0483518,0.010043781,6.6129336,6.8605256,0.56922835,0.011618178,M5K,0.11618178
1007,row_6333,seed-1001_sample-1_seed-42_sample-0,3.181968688964844,0.7721297,0.7721712,0.95043725,3.950854,5.330025,0.40999168,0.8616346,0.41051516,4.1435986,4.1163983,2.0967827,7.1825247,7.1854405,2.099917,2.9986832,0.012531496,7.712638,7.6916356,0.7845306,0.014443832,M5K,0.14443832
1008,row_6333,seed-1001_sample-1_seed-42_sample-4,2.9482388496398926,0.58769596,0.5877857,0.7389896,4.1658564,3.71247,0.2707813,0.6534542,0.2713992,6.219648,4.1522,1.7341805,6.755918,7.03238,1.7377429,2.4917474,0.01240828,6.853183,7.15823,0.5504293,0.014592348,M5K,0.14592348
1009,row_6333,seed-1001_sample-1_seed-177_sample-1,3.0382797718048096,0.6716001,0.67170495,0.8506463,3.8331337,4.46679,0.19821134,0.6763233,0.19866075,4.3713646,3.9376345,1.2205992,6.9642878,6.94123,1.2231925,1.8538021,0.012939197,7.445041,7.4683676,0.3753468,0.01427832,M5K,0.1427832
1010,row_6333,seed-1001_sample-1_seed-17_sample-2,4.322554588317871,0.3453385,0.34548828,0.39349723,9.6510105,12.244425,0.13023925,0.22718756,0.13039355,9.96818,12.291461,2.1923034,7.1651845,7.188497,2.1977975,3.3252428,0.020997986,4.5452466,4.5784426,1.4883959,0.021227062,M5K,0.21227062000000002
